idx,mcu_ms,host_ms,val
116,1008519,1764594046514,56608
117,1008879,1764594046874,1760
118,1009239,1764594047234,55997
119,1009599,1764594047594,56259
120,1009959,1764594047954,1319
121,1010319,1764594048314,61995
122,1010679,1764594048674,54747
123,1011039,1764594049034,1023
124,1011399,1764594049394,72322
125,1011759,1764594049754,35044
126,1012119,1764594050114,1615
127,1012479,1764594050474,72970
128,1012839,1764594050834,32352
129,1013199,1764594051194,2413
130,1013559,1764594051554,75218
131,1013919,1764594051914,18526
132,1014279,1764594052274,2397
133,1014639,1764594052634,75103
134,1014999,1764594052994,11763
135,1015359,1764594053354,3013
136,1015719,1764594053714,78053
137,1016079,1764594054074,7383
138,1016439,1764594054434,3376
139,1016799,1764594054794,78403
140,1017159,1764594055154,6126
141,1017519,1764594055514,2670
142,1017879,1764594055874,80161
143,1018239,1764594056234,11458
144,1018599,1764594056594,2165
145,1018959,1764594056954,78688
146,1019319,1764594057314,29456
147,1019679,1764594057674,1987
148,1020039,1764594058034,68903
149,1020399,1764594058394,41854
150,1020759,1764594058754,2529
151,1021119,1764594059114,67188
152,1021479,1764594059474,46536
153,1021839,1764594059834,1504
154,1022199,1764594060194,51188
155,1022559,1764594060554,53067
156,1022919,1764594060914,1411
157,1023279,1764594061274,39234
158,1023639,1764594061634,61622
159,1023999,1764594061994,1534
160,1024359,1764594062354,27427
161,1024719,1764594062714,70915
162,1025079,1764594063074,1687
163,1025439,1764594063434,21559
164,1025799,1764594063794,73014
165,1026159,1764594064154,1796
166,1026519,1764594064514,17319
167,1026879,1764594064874,75648
168,1027239,1764594065234,3360
169,1027599,1764594065594,4755
170,1027959,1764594065954,84920
171,1028319,1764594066314,6341
172,1028679,1764594066674,3961
173,1029039,1764594067034,79115
174,1029399,1764594067394,14742
175,1029759,1764594067754,1992
176,1030119,1764594068114,59229
177,1030479,1764594068474,52171
178,1030839,1764594068834,2978
179,1031199,1764594069194,25465
180,1031559,1764594069554,80388
181,1031919,1764594069914,1653
182,1032279,1764594070274,1223
183,1032639,1764594070634,1064
184,1032999,1764594070994,923
185,1033359,1764594071354,966
186,1033719,1764594071714,1027
187,1034079,1764594072074,1248
188,1034439,1764594072434,1219
189,1034799,1764594072794,1145
190,1035159,1764594073154,1021
191,1035519,1764594073514,1049
192,1035879,1764594073874,1195
193,1036239,1764594074234,931
194,1036599,1764594074594,920
195,1036959,1764594074954,946
196,1037319,1764594075314,883
197,1037679,1764594075674,887
198,1038039,1764594076034,941
199,1038399,1764594076394,1008
200,1038759,1764594076754,927
201,1039119,1764594077114,1020
202,1039479,1764594077474,886
203,1039839,1764594077834,966
204,1040199,1764594078194,1010
205,1040559,1764594078554,882
206,1040919,1764594078914,873
207,1041279,1764594079274,933
208,1041639,1764594079634,925
209,1041999,1764594079994,955
210,1042359,1764594080354,1077
211,1042719,1764594080714,1187
