idx,host_ms,val_raw,val_filt
997,1767152745594,74658,94974
998,1767152745614,67906,85329
999,1767152745633,59453,75899
1000,1767152745653,53929,67885
1001,1767152745673,51971,61583
1002,1767152745693,50307,56713
1003,1767152745752,47891,52710
1004,1767152745772,48440,50507
1005,1767152745792,50852,49892
1006,1767152745812,54508,50399
1007,1767152745831,58084,51955
1008,1767152745851,60716,54520
1009,1767152745871,64101,57652
1010,1767152745891,67739,61029
1011,1767152745910,73178,64763
1012,1767152745930,77280,68602
1013,1767152745950,83564,73172
1014,1767152746010,105158,81383
1015,1767152746029,113374,90510
1016,1767152746049,122645,100404
1017,1767152746069,129718,110891
1018,1767152746089,136899,121558
1019,1767152746148,154198,131366
1020,1767152746168,158533,140398
1021,1767152746188,160342,147938
1022,1767152746207,160589,154112
1023,1767152746227,160597,158851
1024,1767152746247,158713,159754
1025,1767152746267,157147,159477
1026,1767152746287,153219,158053
1027,1767152746306,149614,155858
1028,1767152746326,145468,152832
1029,1767152746346,137695,148628
1030,1767152746405,113061,139811
1031,1767152746425,103168,129801
1032,1767152746445,92196,118317
1033,1767152746465,82085,105641
1034,1767152746484,73664,92834
1035,1767152746504,66586,83539
1036,1767152746524,57650,74436
1037,1767152746583,47497,65496
1038,1767152746603,47140,58507
1039,1767152746623,47747,53324
1040,1767152746643,49907,49988
1041,1767152746663,51344,48727
1042,1767152746682,53599,49947
1043,1767152746702,55439,51607
1044,1767152746722,58115,53680
1045,1767152746742,61065,55912
1046,1767152746762,63891,58421
1047,1767152746781,67787,61259
1048,1767152746801,71070,64385
1049,1767152746821,76630,68088
1050,1767152746841,80926,72060
1051,1767152746861,86555,76593
1052,1767152746880,95832,82202
1053,1767152746940,124526,92893
1054,1767152746960,132755,104118
1055,1767152746979,141193,116172
1056,1767152746999,147437,128348
1057,1767152747019,153038,139789
1058,1767152747039,156027,146090
1059,1767152747058,158717,151282
1060,1767152747078,159308,154905
1061,1767152747098,159798,157377
1062,1767152747118,157974,158364
1063,1767152747138,155470,158253
1064,1767152747157,151870,156884
1065,1767152747177,147479,154518
1066,1767152747197,144143,151387
1067,1767152747217,135276,146847
1068,1767152747237,125269,140807
1069,1767152747256,117425,133918
1070,1767152747276,108051,126032
1071,1767152747296,95803,116364
1072,1767152747316,85510,106411
1073,1767152747336,77946,96947
1074,1767152747355,70106,87483
1075,1767152747375,62611,78395
1076,1767152747395,54378,70110
1077,1767152747415,50567,63121
1078,1767152747435,48645,57261
1079,1767152747454,47160,52672
1080,1767152747474,47412,49632
1081,1767152747494,48562,48469
1082,1767152747514,50200,48395
1083,1767152747533,52472,49161
1084,1767152747553,55255,50780
1085,1767152747573,59038,53105
1086,1767152747593,61468,55686
1087,1767152747613,63831,58412
1088,1767152747632,68761,61670
1089,1767152747652,73073,65234
1090,1767152747672,77994,69025
1091,1767152747692,84135,73558
1092,1767152747712,91035,78999
1093,1767152747731,98135,84874
1094,1767152747751,103434,90946
1095,1767152747771,112342,97816
1096,1767152747791,122290,105447
1097,1767152747811,127842,112808
1098,1767152747830,134715,120124
1099,1767152747850,141966,127831
1100,1767152747870,147909,134944
1101,1767152747890,151175,140721
1102,1767152747910,153968,145946
1103,1767152747930,156497,150303
1104,1767152747949,157590,153427
1105,1767152747969,156691,155184
1106,1767152747989,154430,155835
1107,1767152748009,152285,155498
1108,1767152748028,149455,154090
1109,1767152748048,146137,151799
1110,1767152748068,141459,148753
1111,1767152748088,133760,144619
1112,1767152748108,125761,139314
1113,1767152748127,117090,132841
1114,1767152748147,106575,124929
1115,1767152748167,96042,115845
1116,1767152748187,85017,106097
1117,1767152748207,75547,96054
1118,1767152748226,65640,85764
1119,1767152748246,56957,75840
1120,1767152748266,52856,67203
1121,1767152748286,48657,59931
1122,1767152748305,45979,54017
1123,1767152748365,47619,50413
1124,1767152748385,49757,48973
1125,1767152748405,52207,48843
1126,1767152748424,56118,50336
1127,1767152748484,65753,54290
1128,1767152748543,77941,60355
1129,1767152748563,82279,66859
1130,1767152748583,88859,74190
1131,1767152748602,96268,82220
1132,1767152748622,104401,89949
1133,1767152748682,126032,99567
1134,1767152748701,132699,109651
1135,1767152748721,140267,119933
1136,1767152748741,147355,130150
1137,1767152748761,152177,139706
1138,1767152748780,156209,145741
1139,1767152748800,157380,150677
1140,1767152748820,159820,154588
1141,1767152748840,162100,157537
1142,1767152748860,160775,159256
1143,1767152748879,159076,159830
1144,1767152748899,157169,159788
1145,1767152748919,155237,158871
1146,1767152748939,151284,156708
1147,1767152748959,146830,153919
1148,1767152748980,139707,150045
1149,1767152748998,131691,144949
1150,1767152749018,121597,138221
1151,1767152749038,112076,130380
1152,1767152749058,100646,121143
1153,1767152749078,87427,110687
1154,1767152749097,79662,100281
1155,1767152749117,71686,90299
1156,1767152749137,61599,80204
1157,1767152749157,55366,71148
1158,1767152749176,51561,63974
1159,1767152749196,47387,57519
1160,1767152749216,47887,52760
1161,1767152749236,48659,50172
1162,1767152749256,49902,49079
1163,1767152749276,51946,49156
1164,1767152749295,53939,50466
1165,1767152749315,56629,52215
1166,1767152749335,59795,54442
1167,1767152749354,62348,56931
1168,1767152749374,65753,59692
1169,1767152749394,69249,62754
1170,1767152749414,74579,66344
1171,1767152749434,78780,70141
1172,1767152749454,83165,74305
1173,1767152749473,91544,79463
1174,1767152749493,97961,85205
1175,1767152749513,104028,91095
1176,1767152749533,111081,97555
1177,1767152749553,119666,104856
1178,1767152749651,152319,117011
1179,1767152749671,155529,128524
1180,1767152749691,156995,139118
1181,1767152749711,157926,148487
1182,1767152749731,157423,156038
1183,1767152749750,156033,156781
1184,1767152749770,153979,156471
1185,1767152749790,151891,155450
1186,1767152749810,148026,153470
1187,1767152749830,144988,150983
1188,1767152749849,139743,147725
1189,1767152749869,132045,143338
1190,1767152749889,124287,137817
1191,1767152749909,114584,131129
1192,1767152749935,107636,123659
1193,1767152749948,94656,114641
1194,1767152749968,82109,104654
1195,1767152749988,73903,94577
1196,1767152750008,62015,84063
1197,1767152750027,55864,73709
1198,1767152750047,50302,64838
1199,1767152750067,47339,57884
1200,1767152750087,45165,52137
1201,1767152750107,45701,48874
1202,1767152750127,46958,47093
1203,1767152750146,48065,46645
1204,1767152750166,49243,47026
1205,1767152750186,52926,48578
1206,1767152750245,65277,52493
1207,1767152750265,70523,57206
1208,1767152750285,77591,63112
1209,1767152750305,83525,69968
1210,1767152750324,92590,77901
1211,1767152750344,99550,84755
1212,1767152750364,107205,92092
1213,1767152750384,114756,99525
1214,1767152750404,122622,107344
1215,1767152750423,129961,114818
1216,1767152750443,136206,122150
1217,1767152750463,143415,129392
1218,1767152750483,149553,136351
1219,1767152750502,153699,142566
1220,1767152750522,157958,148166
1221,1767152750542,158117,152548
1222,1767152750562,158989,155663
1223,1767152750582,160146,157781
1224,1767152750602,158592,158760
1225,1767152750621,157402,158649
1226,1767152750641,154562,157938
1227,1767152750661,152049,156550
1228,1767152750681,147381,153997
1229,1767152750700,143031,150885
1230,1767152750720,137864,146977
1231,1767152750740,127430,141551
1232,1767152750760,118999,134941
1233,1767152750780,110060,127476
1234,1767152750799,99854,118841
1235,1767152750819,87874,108843
1236,1767152750839,77862,98929
1237,1767152750859,68037,88737
1238,1767152750879,59557,78636
1239,1767152750898,51487,68963
1240,1767152750918,47128,60814
1241,1767152750938,44210,54083
1242,1767152750958,44531,49382
1243,1767152750978,43972,46265
1244,1767152750997,43615,44691
1245,1767152751017,44942,44254
1246,1767152751037,47796,44971
1247,1767152751057,51332,46331
1248,1767152751077,56121,48761
1249,1767152751096,58843,51806
1250,1767152751116,63698,55558
1251,1767152751136,68911,59781
1252,1767152751156,75187,64552
1253,1767152751176,81854,69698
1254,1767152751195,90295,75989
1255,1767152751215,96141,82477
1256,1767152751235,105334,89762
1257,1767152751255,112300,97184
1258,1767152751275,120209,104855
1259,1767152751294,126587,112114
1260,1767152751314,135493,119984
1261,1767152751334,142333,127384
1262,1767152751354,147218,134368
1263,1767152751374,150651,140456
1264,1767152751393,154143,145967
1265,1767152751413,157662,150401
1266,1767152751433,159419,153818
1267,1767152751453,161060,156587
1268,1767152751472,162283,158913
1269,1767152751492,160129,160110
1270,1767152751512,157019,159982
1271,1767152751532,154842,159066
1272,1767152751552,152612,157377
1273,1767152751571,147955,154511
1274,1767152751591,142390,150963
1275,1767152751611,135198,146599
1276,1767152751631,125028,140636
1277,1767152751651,116736,133461
1278,1767152751670,108105,125491
1279,1767152751690,96985,116410
1280,1767152751710,87140,106798
1281,1767152751730,76928,97178
1282,1767152751750,68986,87628
1283,1767152751769,63143,78636
1284,1767152751789,56051,70449
1285,1767152751809,52452,63512
1286,1767152751829,49595,58045
1287,1767152751848,47751,53798
1288,1767152751868,47718,50713
1289,1767152751888,48819,49267
1290,1767152751908,50369,48850
1291,1767152751928,51732,49277
1292,1767152751947,57006,51128
1293,1767152751967,59586,53502
1294,1767152751987,61808,56100
1295,1767152752007,65092,59044
1296,1767152752029,70058,62710
1297,1767152752047,75053,66319
1298,1767152752067,80795,70561
1299,1767152752086,89243,76048
1300,1767152752106,95774,82184
1301,1767152752126,101961,88565
1302,1767152752145,109154,95385
1303,1767152752165,117150,102656
1304,1767152752185,124632,109734
1305,1767152752206,132680,117115
1306,1767152752225,139445,124612
1307,1767152752244,144906,131762
1308,1767152752264,150045,138341
1309,1767152752324,160523,145519
1310,1767152752343,160539,151091
1311,1767152752363,160361,155274
1312,1767152752383,158076,157908
1313,1767152752403,155639,159027
1314,1767152752423,152134,157349
1315,1767152752442,147927,154827
1316,1767152752462,142136,151182
1317,1767152752482,137721,147111
1318,1767152752502,127602,141504
1319,1767152752521,120172,135111
1320,1767152752541,112080,127942
1321,1767152752561,101405,119796
1322,1767152752581,92077,110667
1323,1767152752605,83211,101789
1324,1767152752621,74822,92719
1325,1767152752640,68897,84082
1326,1767152752660,61494,76100
1327,1767152752719,46122,66909
1328,1767152752739,44802,59227
1329,1767152752759,46045,53472
1330,1767152752779,45617,48816
1331,1767152752799,46819,45881
1332,1767152752818,50381,46732
1333,1767152752838,55408,48854
1334,1767152752898,68620,53369
1335,1767152752917,74623,59170
1336,1767152752937,80052,65816
1337,1767152752957,85828,72906
1338,1767152752977,94176,80659
1339,1767152752997,100513,87038
1340,1767152753016,107798,93673
1341,1767152753036,116688,101000
1342,1767152753096,137226,111280
1343,1767152753115,143665,121178
1344,1767152753135,149284,130932
1345,1767152753195,158027,140978
1346,1767152753214,159538,149548
1347,1767152753239,159692,154041
1348,1767152753254,158803,157068
1349,1767152753274,155634,158338
1350,1767152753293,153836,157500
1351,1767152753313,152520,156097
1352,1767152753333,149215,154001
1353,1767152753353,142907,150822
1354,1767152753373,136050,146905
1355,1767152753392,128209,141780
1356,1767152753412,120347,135345
1357,1767152753432,112151,127932
1358,1767152753452,103328,120017
1359,1767152753472,91327,111072
1360,1767152753491,80585,101547
1361,1767152753511,72215,91921
1362,1767152753531,64710,82433
1363,1767152753551,56370,73041
1364,1767152753570,50193,64814
1365,1767152753630,45846,57866
1366,1767152753689,45765,52576
1367,1767152753709,47801,49195
1368,1767152753768,59662,49853
1369,1767152753788,64043,52623
1370,1767152753887,94889,62432
1371,1767152753907,100355,73350
1372,1767152753927,107775,85344
1373,1767152753947,118594,97131
1374,1767152753966,124677,109258
1375,1767152753986,133256,116931
1376,1767152754006,141383,125137
1377,1767152754026,147763,133134
1378,1767152754046,152808,139977
1379,1767152754065,156045,146251
1380,1767152754085,159535,151506
1381,1767152754105,160296,155289
1382,1767152754125,158952,157527
1383,1767152754145,157337,158433
1384,1767152754164,154672,158158
1385,1767152754184,151297,156510
1386,1767152754204,148718,154195
1387,1767152754224,144134,151231
1388,1767152754244,138747,147513
1389,1767152754263,130628,142704
1390,1767152754283,122978,137041
1391,1767152754303,114216,130140
1392,1767152754323,105721,122458
1393,1767152754343,97147,114138
1394,1767152754362,88591,105730
1395,1767152754382,78275,96790
1396,1767152754402,72268,88400
1397,1767152754461,52727,77801
1398,1767152754521,46859,67744
1399,1767152754541,46289,59283
1400,1767152754560,46361,52900
1401,1767152754620,50558,48558
1402,1767152754640,55356,49084
1403,1767152754659,58809,51474
1404,1767152754679,63186,54854
1405,1767152754699,67590,59099
1406,1767152754719,73456,63679
1407,1767152754739,78788,68365
1408,1767152754758,84887,73581
1409,1767152754778,92498,79443
1410,1767152754798,100165,85958
1411,1767152754818,106778,92623
1412,1767152754838,114117,99689
1413,1767152754857,121915,107094
1414,1767152754877,128319,114258
1415,1767152754897,136397,121505
1416,1767152754917,144897,129129
1417,1767152754936,150419,136389
1418,1767152754956,153852,142776
1419,1767152754976,156090,148331
1420,1767152754996,159309,152913
1421,1767152755016,159456,155825
1422,1767152755035,158590,157459
1423,1767152755055,155923,157873
1424,1767152755075,152760,157207
1425,1767152755095,149195,155184
1426,1767152755115,144902,152274
1427,1767152755134,139147,148385
1428,1767152755154,133210,143842
1429,1767152755174,122966,137884
1430,1767152755194,114923,131029
1431,1767152755214,105499,123149
1432,1767152755233,97721,114863
1433,1767152755253,87921,105806
1434,1767152755273,78995,97011
1435,1767152755293,69606,87948
1436,1767152755312,61541,79156
1437,1767152755332,54398,70492
1438,1767152755352,49802,62868
1439,1767152755372,48912,56851
1440,1767152755392,46645,52259
1441,1767152755411,46981,49347
1442,1767152755431,46391,47746
1443,1767152755451,46435,47072
1444,1767152755471,47878,46866
1445,1767152755491,50001,47537
1446,1767152755510,52985,48738
1447,1767152755530,56592,50778
1448,1767152755550,59484,53388
1449,1767152755570,62363,56285
1450,1767152755590,65202,59325
1451,1767152755609,70229,62774
1452,1767152755629,74835,66422
1453,1767152755649,80747,70675
1454,1767152755669,86677,75538
1455,1767152755689,94451,81387
1456,1767152755708,102786,87899
1457,1767152755768,125365,98005
1458,1767152755787,134116,108679
1459,1767152755807,142441,119831
1460,1767152755827,148167,130575
1461,1767152755847,151651,140348
1462,1767152755867,155433,146361
1463,1767152755886,157534,151045
1464,1767152755906,157362,154029
1465,1767152755926,156831,155762
1466,1767152755946,155795,156591
1467,1767152755966,154488,156402
1468,1767152755985,150872,155069
1469,1767152756005,146682,152933
1470,1767152756025,142469,150061
1471,1767152756045,137815,146465
1472,1767152756065,130443,141656
1473,1767152756124,105528,132587
1474,1767152756144,95647,122380
1475,1767152756163,86697,111226
1476,1767152756183,77412,99145
1477,1767152756203,69861,87029
1478,1767152756223,62972,78517
1479,1767152756243,54844,70357
1480,1767152756263,49940,63005
1481,1767152756282,46468,56817
1482,1767152756302,46523,52149
1483,1767152756361,46868,48928
1484,1767152756381,48746,47709
1485,1767152756401,51096,47940
1486,1767152756421,54923,49631
1487,1767152756441,59563,52239
1488,1767152756461,62005,55266
1489,1767152756480,64469,58411
1490,1767152756500,67596,61711
1491,1767152756520,72900,65306
1492,1767152756540,77405,68875
1493,1767152756559,82531,72980
1494,1767152756579,90011,78088
1495,1767152756599,96122,83793
1496,1767152756619,103326,89879
1497,1767152756639,111314,96660
1498,1767152756658,117484,103651
1499,1767152756678,126156,110880
1500,1767152756698,134284,118512
1501,1767152756718,141280,126103
1502,1767152756738,146092,133059
1503,1767152756757,150045,139571
1504,1767152756777,151671,144674
1505,1767152756797,155706,148958
1506,1767152756817,156317,151966
1507,1767152756837,154975,153742
1508,1767152756896,147258,153185
1509,1767152756916,143131,151477
1510,1767152756936,139694,148275
1511,1767152756995,117300,140471
1512,1767152757015,109727,131422
1513,1767152757035,102686,122507
1514,1767152757054,93342,112549
1515,1767152757074,83402,101291
1516,1767152757094,77652,93361
1517,1767152757114,69467,85309
1518,1767152757134,63195,77411
1519,1767152757153,56590,70061
1520,1767152757173,51454,63671
1521,1767152757193,47695,57680
1522,1767152757213,45761,52939
1523,1767152757232,45514,49402
1524,1767152757253,44430,46970
1525,1767152757312,49612,46602
1526,1767152757331,53141,47691
1527,1767152757351,58142,50167
1528,1767152757371,61748,53414
1529,1767152757392,67865,58101
1530,1767152757410,75310,63241
1531,1767152757430,80563,68725
1532,1767152757450,89410,74979
1533,1767152757470,96980,82025
1534,1767152757490,104621,89376
1535,1767152757510,113131,96941
1536,1767152757529,120595,104947
1537,1767152757549,127783,112622
1538,1767152757608,147740,122774
1539,1767152757628,150958,132041
1540,1767152757648,153264,140068
1541,1767152757668,156212,147191
1542,1767152757688,157470,153128
1543,1767152757708,157117,155004
1544,1767152757727,153634,155539
1545,1767152757747,150943,155075
1546,1767152757767,148320,153496
1547,1767152757787,144520,150906
1548,1767152757806,139442,147371
1549,1767152757826,135299,143704
1550,1767152757846,126862,138888
1551,1767152757906,101512,129527
1552,1767152757925,93640,119351
1553,1767152757984,67000,104862
1554,1767152758004,60640,89930
1555,1767152758024,53743,75307
1556,1767152758044,47622,64529
1557,1767152758064,46831,55167
1558,1767152758084,45790,50925
1559,1767152758104,44963,47789
1560,1767152758123,45345,46110
1561,1767152758143,44716,45529
1562,1767152758163,44750,45112
1563,1767152758183,49040,45762
1564,1767152758202,54646,47699
1565,1767152758262,68797,52389
1566,1767152758281,74147,58276
1567,1767152758301,80830,65492
1568,1767152758321,86368,72957
1569,1767152758341,95568,81142
1570,1767152758361,101334,87649
1571,1767152758380,108488,94517
1572,1767152758400,113908,101133
1573,1767152758420,121124,108084
1574,1767152758440,128394,114649
1575,1767152758460,136341,121651
1576,1767152758479,142083,128370
1577,1767152758499,147771,135142
1578,1767152758519,152925,141502
1579,1767152758539,155341,146892
1580,1767152758560,156474,150918
1581,1767152758578,158323,154166
1582,1767152758598,157833,156179
1583,1767152758618,156241,156842
1584,1767152758638,152484,156271
1585,1767152758658,148895,154755
1586,1767152758677,144511,151992
1587,1767152758697,140231,148472
1588,1767152758717,133771,143978
1589,1767152758737,126000,138681
1590,1767152758757,117637,132430
1591,1767152758776,111379,125803
1592,1767152758796,103416,118440
1593,1767152758816,94208,110528
1594,1767152758836,84587,102245
1595,1767152758856,75342,93786
1596,1767152758875,69802,85471
1597,1767152758935,50005,74788
1598,1767152758954,46702,65287
1599,1767152758974,44864,57343
1600,1767152758994,42659,50806
1601,1767152759014,43054,45456
1602,1767152759034,42574,43970
1603,1767152759053,44000,43430
1604,1767152759113,53608,45179
1605,1767152759133,58287,48304
1606,1767152759152,62659,52225
1607,1767152759172,70406,57792
1608,1767152759192,77129,64417
1609,1767152759212,82289,70154
1610,1767152759232,90565,76609
1611,1767152759251,97193,83516
1612,1767152759271,103320,90099
1613,1767152759291,109862,96645
1614,1767152759311,118381,103864
1615,1767152759330,124290,110609
1616,1767152759350,131705,117511
1617,1767152759370,138239,124495
1618,1767152759390,144018,131326
1619,1767152759410,146910,137032
1620,1767152759430,151602,142494
1621,1767152759449,154457,147045
1622,1767152759469,155384,150474
1623,1767152759528,150108,151692
1624,1767152759548,148397,151989
1625,1767152759568,144321,150533
1626,1767152759588,139774,147596
1627,1767152759608,134962,143512
1628,1767152759627,129492,139389
1629,1767152759647,122561,134222
1630,1767152759667,115287,128415
1631,1767152759687,108256,122111
1632,1767152759707,101056,115330
1633,1767152759726,92784,107988
1634,1767152759746,84739,100424
1635,1767152759766,75559,92478
1636,1767152759786,68095,84446
1637,1767152759806,62578,76751
1638,1767152759826,54681,69130
1639,1767152759845,51165,62415
1640,1767152759865,48493,57002
1641,1767152759885,46660,52715
1642,1767152759904,44825,49164
1643,1767152759924,46559,47540
1644,1767152759944,47730,46853
1645,1767152759964,49492,47053
1646,1767152759984,53493,48419
1647,1767152760004,58441,51143
1648,1767152760063,73154,56462
1649,1767152760083,78194,62554
1650,1767152760103,84819,69620
1651,1767152760122,91313,77184
1652,1767152760142,98002,85096
1653,1767152760162,103469,91159
1654,1767152760182,109650,97450
1655,1767152760201,116056,103698
1656,1767152760221,122271,109889
1657,1767152760241,129408,116170
1658,1767152760261,134796,122436
1659,1767152760281,140963,128698
1660,1767152760301,144340,134355
1661,1767152760320,149026,139706
1662,1767152760340,152463,144317
1663,1767152760360,153675,148093
1664,1767152760380,154093,150719
1665,1767152760399,153889,152629
1666,1767152760419,150480,152920
1667,1767152760439,147783,151984
1668,1767152760459,145353,150319
1669,1767152760479,141610,147823
1670,1767152760498,135657,144176
1671,1767152760518,131319,140344
1672,1767152760538,124052,135598
1673,1767152760558,117340,129995
1674,1767152760578,109520,123577
1675,1767152760597,102805,117007
1676,1767152760617,93943,109532
1677,1767152760637,83302,101382
1678,1767152760657,74929,92899
1679,1767152760676,66861,84368
1680,1767152760696,58463,75499
1681,1767152760716,53667,67444
1682,1767152760736,49438,60671
1683,1767152760756,47467,55179
1684,1767152760775,45275,50862
1685,1767152760795,44339,48037
1686,1767152760815,44146,46133
1687,1767152760835,44672,45179
1688,1767152760855,46377,44961
1689,1767152760875,49541,45815
1690,1767152760934,63701,49687
1691,1767152760954,70169,54892
1692,1767152760974,75701,61097
1693,1767152761033,97765,71375
1694,1767152761053,104475,82362
1695,1767152761112,124468,94515
1696,1767152761132,133174,107116
1697,1767152761152,140921,120160
1698,1767152761171,146389,129885
1699,1767152761191,151119,139214
1700,1767152761211,153706,145061
1701,1767152761231,155321,149491
1702,1767152761251,157506,152808
1703,1767152761270,157458,155022
1704,1767152761290,157332,156264
1705,1767152761310,153700,156263
1706,1767152761369,143437,153886
1707,1767152761389,138965,150178
1708,1767152761409,133936,145474
1709,1767152761429,124467,138901
1710,1767152761448,115262,131213
1711,1767152761468,109474,124420
1712,1767152761488,100497,116727
1713,1767152761508,90760,108092
1714,1767152761528,80123,99223
1715,1767152761548,72625,90695
1716,1767152761567,64142,81629
1717,1767152761587,56496,72829
1718,1767152761646,45065,63690
1719,1767152761666,44537,56573
1720,1767152761686,43963,50840
1721,1767152761706,44639,46940
1722,1767152761725,46160,44872
1723,1767152761745,49207,45701
1724,1767152761844,73806,51555
1725,1767152761864,78958,58554
1726,1767152761884,83422,66310
1727,1767152761904,90126,75103
1728,1767152761923,97595,84781
1729,1767152761943,103557,90731
1730,1767152762003,120561,99052
1731,1767152762022,127420,107851
1732,1767152762042,134265,116679
1733,1767152762062,140260,125212
1734,1767152762082,143892,133279
1735,1767152762102,147946,138756
1736,1767152762121,152152,143703
1737,1767152762141,154012,147652
1738,1767152762161,157150,151030
1739,1767152762181,156835,153619
1740,1767152762201,156699,155369
1741,1767152762221,153921,155723
1742,1767152762240,149504,154821
1743,1767152762260,145618,152515
1744,1767152762280,142404,149629
1745,1767152762339,126132,143515
1746,1767152762359,117212,136174
1747,1767152762380,110380,128349
1748,1767152762399,102678,119761
1749,1767152762418,93636,110007
1750,1767152762438,84491,101679
1751,1767152762458,75771,93391
1752,1767152762517,51311,81577
1753,1767152762537,46304,70302
1754,1767152762557,44265,60428
1755,1767152762616,41033,51736
1756,1767152762636,40185,44619
1757,1767152762656,39601,42277
1758,1767152762676,41142,41245
1759,1767152762696,45961,41584
1760,1767152762715,54628,44303
1761,1767152762814,79682,52202
1762,1767152762834,86641,61610
1763,1767152762854,94480,72278
1764,1767152762874,100353,83156
1765,1767152762893,106597,93550
1766,1767152762913,114371,100488
1767,1767152762933,121548,107469
1768,1767152762953,129981,114570
1769,1767152762973,138257,122150
1770,1767152762992,144067,129644
1771,1767152763012,147785,136327
1772,1767152763032,152335,142485
1773,1767152763052,154838,147456
1774,1767152763072,157038,151212
1775,1767152763093,157984,153996
1776,1767152763111,156645,155768
1777,1767152763131,153663,156033
1778,1767152763191,145673,154200
1779,1767152763210,141957,151184
1780,1767152763230,136495,146886
1781,1767152763250,128918,141341
1782,1767152763269,122451,135098
1783,1767152763289,115062,128976
1784,1767152763309,108020,122189
1785,1767152763329,98785,114647
1786,1767152763349,89072,106678
1787,1767152763368,78424,97872
1788,1767152763388,71197,89099
1789,1767152763408,60070,79509
1790,1767152763428,51887,70130
1791,1767152763448,47347,61785
1792,1767152763468,43589,54818
1793,1767152763487,42877,49154
1794,1767152763507,42715,45683
1795,1767152763527,42793,43864
1796,1767152763547,41385,42671
1797,1767152763606,43556,42665
1798,1767152763626,48810,43851
1799,1767152763646,56913,46691
1800,1767152763665,61040,50340
1801,1767152763685,66690,55401
1802,1767152763705,73449,61380
1803,1767152763725,78159,67250
1804,1767152763745,86445,73156
1805,1767152763764,92475,79443
1806,1767152763784,99947,86095
1807,1767152763804,105238,92452
1808,1767152763824,113227,99466
1809,1767152763844,118965,105970
1810,1767152763863,126549,112785
1811,1767152763883,134778,119751
1812,1767152763903,141568,127017
1813,1767152763923,145517,133475
1814,1767152763943,149568,139596
1815,1767152764002,156809,145648
1816,1767152764022,156069,149906
1817,1767152764042,152694,152131
1818,1767152764061,150280,153084
1819,1767152764081,147488,152668
1820,1767152764101,144682,150242
1821,1767152764121,139583,146945
1822,1767152764140,134558,143318
1823,1767152764160,127471,138756
1824,1767152764220,101384,129535
1825,1767152764239,90522,118703
1826,1767152764259,78771,106541
1827,1767152764279,72073,94044
1828,1767152764299,63962,81342
1829,1767152764319,55126,72090
1830,1767152764338,48287,63643
1831,1767152764358,44704,56830
1832,1767152764378,43031,51022
1833,1767152764398,41221,46473
1834,1767152764418,42272,43903
1835,1767152764437,42099,42665
1836,1767152764457,41877,42100
1837,1767152764477,41826,41859
1838,1767152764497,42825,42179
1839,1767152764517,44374,42600
1840,1767152764536,50814,44343
1841,1767152764556,56824,47332
1842,1767152764576,60738,51115
1843,1767152764596,65468,55643
1844,1767152764616,71147,60998
1845,1767152764635,76577,66150
1846,1767152764655,84191,71624
1847,1767152764675,93716,78219
1848,1767152764695,99241,84974
1849,1767152764714,104648,91674
1850,1767152764734,112819,98923
1851,1767152764755,119740,106032
1852,1767152764774,128415,112972
1853,1767152764794,137634,120651
1854,1767152764813,143327,128387
1855,1767152764833,150454,135914
1856,1767152764853,153708,142707
1857,1767152764873,156530,148330
1858,1767152764893,157608,152325
1859,1767152764912,156681,154996
1860,1767152764932,153251,155555
1861,1767152764952,150271,154868
1862,1767152764972,147102,152982
1863,1767152764992,142842,150029
1864,1767152765011,138506,146394
1865,1767152765031,132604,142265
1866,1767152765051,125684,137347
1867,1767152765071,117187,131364
1868,1767152765091,109573,124710
1869,1767152765110,101734,117356
1870,1767152765130,94352,109706
1871,1767152765150,85846,101738
1872,1767152765170,75834,93467
1873,1767152765190,66316,84816
1874,1767152765249,45943,73658
1875,1767152765269,44488,63685
1876,1767152765288,41921,54900
1877,1767152765308,43082,48350
1878,1767152765328,42508,43588
1879,1767152765348,42729,42945
1880,1767152765368,43192,42686
1881,1767152765387,45691,43440
1882,1767152765407,52864,45396
1883,1767152765427,58766,48648
1884,1767152765447,62579,52618
1885,1767152765467,66905,57361
1886,1767152765487,70679,62358
1887,1767152765506,76795,67144
1888,1767152765526,82512,71894
1889,1767152765546,90711,77520
1890,1767152765566,97919,83723
1891,1767152765585,104626,90512
1892,1767152765645,127565,100666
1893,1767152765664,135703,111304
1894,1767152765684,140986,121359
1895,1767152765704,146772,131130
1896,1767152765724,150407,140286
1897,1767152765744,152787,145331
1898,1767152765764,153375,148865
1899,1767152765783,154542,151576
1900,1767152765803,151873,152596
1901,1767152765823,149037,152322
1902,1767152765843,146943,151154
1903,1767152765863,142690,149017
1904,1767152765882,138764,145861
1905,1767152765902,133596,142206
1906,1767152765922,127077,137814
1907,1767152765942,120592,132543
1908,1767152765962,113471,126700
1909,1767152765981,108016,120550
1910,1767152766002,101197,114070
1911,1767152766021,92539,107163
1912,1767152766041,84446,99933
1913,1767152766061,76402,92520
1914,1767152766080,67741,84465
1915,1767152766100,60594,76344
1916,1767152766120,54735,68783
1917,1767152766140,49883,61871
1918,1767152766160,47039,55998
1919,1767152766219,44744,51399
1920,1767152766239,46601,48600
1921,1767152766258,47753,47204
1922,1767152766318,58354,48898
1923,1767152766338,62713,52033
1924,1767152766357,66354,56355
1925,1767152766377,72238,61482
1926,1767152766397,79256,67783
1927,1767152766417,85592,73230
1928,1767152766437,93217,79331
